Id,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths
1111,1110,60,RL,65.0,8000,Pave,No Alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,GLQ,GasA,4,Y,SBrkr,1658,3,3,8,Typ,1,3.0,Attchd,1995.0,Fin,2,431,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.144197241812089,2431,3.5
1112,1111,60,RL,80.0,10480,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1964,4,3,8,Typ,1,4.0,Attchd,1976.0,RFn,2,483,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,9,2008,WD,Normal,12.230765258120543,2767,2.5
1113,1112,20,RL,73.0,7100,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,GLQ,GasA,3,Y,FuseA,816,2,3,5,Typ,0,3.4610389610389616,Detchd,1957.0,Unf,1,308,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.774520202658689,1632,2.0
1114,1113,20,RL,66.0,8923,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,4,Y,SBrkr,1008,2,4,6,Typ,0,3.4610389610389616,Attchd,1953.0,Unf,1,240,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.809319478024031,2016,2.0
1115,1114,20,RL,90.0,5400,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,Rec,GasA,5,Y,SBrkr,833,2,4,4,Typ,0,3.4610389610389616,Detchd,1955.0,Unf,1,326,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,No Shed,8,2006,WD,Normal,11.669929213779893,1666,1.0
1116,1115,20,RL,93.0,12085,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,5.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1734,3,5,7,Typ,1,4.0,Attchd,2007.0,RFn,3,928,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,11,2007,New,Partial,12.669806661762314,3468,3.0
1117,1116,80,RL,65.0,7750,Pave,No Alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1419,3,4,7,Typ,1,3.0,BuiltIn,2002.0,Fin,2,527,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,3,2009,WD,Normal,12.123234367221167,1827,3.5
1118,1117,20,RL,57.0,9764,Pave,No Alley,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,894,3,4,5,Typ,0,3.4610389610389616,Attchd,1967.0,RFn,2,450,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,11.77528972943772,1788,2.0
1119,1118,80,RL,85.0,13825,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1601,3,3,6,Min2,0,3.4610389610389616,BuiltIn,1958.0,RFn,1,300,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,11.849397701591439,2134,1.5
1120,1119,20,RL,70.0,7560,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,LwQ,GasA,3,Y,FuseA,1040,3,3,6,Typ,0,3.4610389610389616,Attchd,1959.0,RFn,1,286,3.0,3.0,Y,1,0,1,0,0,0,GdWo,No Shed,7,2006,WD,Normal,11.803353763090035,2080,1.0
1121,1120,30,RM,59.0,8263,Pave,No Alley,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,3,Y,FuseA,1012,2,3,6,Typ,1,4.0,Detchd,1920.0,Unf,1,308,3.0,3.0,Y,0,1,1,0,0,0,MnPrv,No Shed,5,2007,WD,Normal,11.681824001432044,2024,1.0
1122,1121,20,RL,84.0,10084,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1552,3,4,7,Typ,0,3.4610389610389616,Attchd,2005.0,RFn,3,782,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,New,Partial,12.26857785088157,3104,2.0
1123,1122,20,RL,65.5,8926,Pave,No Alley,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,960,3,3,5,Typ,0,3.4610389610389616,Basment,1956.0,Unf,1,288,3.0,3.0,Y,1,0,0,0,1,0,MnPrv,No Shed,10,2009,COD,Abnorml,11.626254150277234,1632,1.0
1124,1123,20,RL,50.0,9405,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,698,2,3,4,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,11.6784399034478,1396,1.5
1125,1124,80,RL,65.0,9125,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4.0,3.0,1.0,Unf,GasA,4,Y,SBrkr,1482,3,4,7,Typ,1,3.0,Attchd,1992.0,Fin,2,392,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.007011764731919,1866,2.5
1126,1125,20,RL,60.0,10434,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1005,2,2,5,Typ,1,3.0,Detchd,1977.0,Unf,2,672,2.0,2.0,Y,0,0,0,0,0,0,No Fence,No Shed,11,2009,WD,Normal,11.652687407345386,2010,1.0
1127,1126,120,RL,53.0,3684,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1555,2,4,7,Typ,1,3.0,Attchd,2007.0,Fin,3,660,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.066810578196664,2928,2.0
1128,1127,20,RL,182.0,14572,Pave,No Alley,IR3,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,GasA,5,Y,SBrkr,1530,3,4,7,Typ,1,4.0,Attchd,2004.0,Fin,3,630,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,11,2007,WD,Family,12.464583340681678,3060,3.0
1129,1128,60,RL,59.0,11796,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,Unf,GasA,5,Y,SBrkr,1959,4,4,8,Typ,1,4.0,BuiltIn,2004.0,Fin,2,434,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.278393307109802,2806,2.5
1130,1129,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,4.0,3.0,4.0,GLQ,GasA,3,Y,SBrkr,936,2,3,4,Typ,0,3.4610389610389616,Detchd,1980.0,Unf,2,672,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.849397701591439,1872,2.0
1131,1130,50,RL,65.0,7804,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,1.0,BLQ,GasA,3,Y,SBrkr,1981,4,4,7,Min2,2,3.0,Detchd,1981.0,Unf,2,576,3.0,3.0,Y,1,1,0,0,0,0,MnPrv,No Shed,12,2009,WD,Normal,11.813030057420569,3103,3.0
1132,1131,20,RL,63.0,10712,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,2.0,BLQ,GasA,3,Y,SBrkr,974,3,3,5,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,Y,0,1,0,0,0,0,MnPrv,No Shed,9,2007,Oth,Abnorml,11.445716715276781,1948,1.0
1133,1132,70,RM,90.0,9900,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,Unf,GasW,3,Y,SBrkr,2210,5,2,8,Typ,0,3.4610389610389616,Detchd,1930.0,Unf,1,205,2.0,3.0,N,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.67419361256635,3218,2.0
1134,1133,60,RL,80.0,9828,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,2020,3,4,8,Typ,1,3.0,Attchd,1995.0,RFn,2,466,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.386308695833106,3148,2.5
1135,1134,60,RL,57.0,8773,Pave,No Alley,IR1,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,Unf,GasA,4,Y,SBrkr,1600,3,3,7,Typ,1,3.0,Attchd,1997.0,Fin,2,460,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,12.037653993905213,2516,2.5
1136,1135,30,RM,60.0,6180,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,3,N,SBrkr,986,2,3,5,Typ,1,4.0,Detchd,1926.0,Unf,1,180,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.532728092266407,1946,1.0
1137,1136,50,RL,80.0,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,3,Y,FuseA,1252,3,3,6,Typ,0,3.4610389610389616,Attchd,1950.0,Unf,1,288,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,4,2008,WD,Abnorml,11.686878772093667,2284,1.0
1138,1137,50,RL,54.0,6342,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,Unf,GasA,4,N,SBrkr,1020,2,3,6,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,N,0,0,1,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.451050061252143,1800,1.0
1139,1138,20,RL,73.0,9819,Pave,No Alley,IR1,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,3,PConc,3.0,3.0,4.0,ALQ,GasA,3,Y,SBrkr,1567,2,4,5,Typ,2,3.0,Attchd,1977.0,RFn,2,714,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,12.185869938212655,3134,3.0
1140,1139,30,RL,98.0,8731,Pave,No Alley,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3.0,3.0,1.0,BLQ,GasA,3,Y,SBrkr,1167,3,3,6,Maj1,1,4.0,Detchd,1972.0,Unf,2,495,3.0,3.0,Y,0,0,1,0,1,0,No Fence,No Shed,5,2007,WD,Normal,11.877568578558137,2082,1.0
1141,1140,20,RL,60.0,7350,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,ALQ,GasA,3,Y,SBrkr,952,2,3,4,Typ,0,3.4610389610389616,Detchd,1988.0,Unf,2,840,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,6,2008,COD,Abnorml,11.842229212112827,1904,2.0
1142,1141,60,RL,80.0,10304,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,4,CBlock,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1868,4,4,9,Typ,1,3.0,Attchd,1976.0,Unf,2,484,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,10,2009,WD,Normal,12.193493863323312,2648,3.5
1143,1142,60,RL,77.0,9965,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5.0,3.0,4.0,GLQ,GasA,5,Y,SBrkr,2828,4,4,11,Typ,1,3.0,BuiltIn,2006.0,RFn,3,1052,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,4,2007,New,Partial,12.959538518762065,4294,4.0
1144,1143,20,RL,71.0,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,GLQ,GasA,3,Y,SBrkr,1006,3,3,5,Typ,0,3.4610389610389616,No Garage,1978.5061638868744,No Garage,0,0,2.975344452501813,2.9738941261783904,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.289781913656018,2012,1.0
1145,1144,190,RL,60.0,12180,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4.0,3.0,1.0,BLQ,Grav,2,N,FuseA,924,2,2,5,Typ,0,3.4610389610389616,Detchd,1941.0,Unf,1,280,3.0,3.0,Y,0,0,0,0,0,0,MnPrv,No Shed,7,2010,WD,Normal,11.289781913656018,1596,2.0
1146,1145,50,RM,52.0,6240,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1576,3,3,8,Typ,1,4.0,Detchd,1928.0,Unf,1,225,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,8,2006,WD,Family,11.911701584927595,2618,1.0
1147,1146,20,RL,66.5,11200,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,4,3,CBlock,4.0,3.0,1.0,GLQ,GasA,3,Y,SBrkr,1298,3,4,5,Typ,1,3.0,Attchd,1985.0,Unf,2,403,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,12.100712129872349,2596,3.0
1148,1147,70,RL,75.0,12000,Pave,No Alley,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,GasA,5,Y,SBrkr,1564,3,2,7,Typ,1,4.0,Attchd,1941.0,Unf,1,234,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.069680020624617,2268,1.5
1149,1148,50,RM,60.0,5700,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,GasA,3,Y,SBrkr,1111,2,3,5,Typ,1,4.0,Detchd,1982.0,Unf,1,288,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,8,2008,WD,Normal,11.66907414746016,1683,1.0
1150,1149,70,RM,50.0,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1482,3,3,7,Typ,0,3.4610389610389616,Detchd,1930.0,Unf,2,324,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.870599909242046,2132,1.5
1151,1150,20,RL,57.0,8280,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,Unf,GasA,5,Y,FuseA,932,2,4,4,Typ,1,4.0,Attchd,1950.0,Unf,1,306,3.0,3.0,Y,0,0,1,0,0,0,GdPrv,No Shed,11,2007,WD,Normal,11.728036844587177,1864,1.0
1152,1151,20,RL,134.0,17755,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3.0,3.0,1.0,BLQ,GasA,3,Y,SBrkr,1466,3,2,6,Typ,2,4.0,Attchd,1959.0,Fin,2,528,3.0,3.0,Y,0,1,0,0,1,0,No Fence,No Shed,11,2006,WD,Normal,11.917723684090689,2932,1.5
1153,1152,20,RL,90.0,14115,Pave,No Alley,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3.0,3.0,1.0,ALQ,GasA,5,Y,SBrkr,1811,2,5,6,Typ,1,4.0,Attchd,1956.0,Fin,2,470,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,7,2006,WD,Abnorml,12.345834587905333,2884,1.0
1154,1153,30,RM,60.0,5890,Pave,No Alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,3.0,ALQ,GasA,5,Y,SBrkr,816,2,3,5,Typ,0,3.4610389610389616,Detchd,2002.0,Unf,1,432,3.0,3.0,Y,0,0,1,0,0,0,No Fence,No Shed,6,2008,WD,Normal,11.699405031912846,1632,1.0
1155,1154,60,RL,73.0,13700,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3.0,3.0,4.0,ALQ,GasA,3,Y,SBrkr,1820,4,4,8,Typ,2,4.0,Attchd,1965.0,Unf,2,492,3.0,3.0,Y,1,1,0,0,1,0,GdPrv,No Shed,5,2008,WD,Normal,12.215032386901646,2684,2.0
1156,1155,20,RL,90.0,10768,Pave,No Alley,IR1,Lvl,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4.0,3.0,4.0,ALQ,GasA,3,Y,SBrkr,1437,3,4,6,Typ,1,2.0,Attchd,1976.0,RFn,2,528,3.0,3.0,Y,0,1,0,0,1,0,No Fence,No Shed,7,2007,WD,Normal,12.292250341771224,2874,3.0
1157,1156,80,RL,85.0,9350,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3.0,3.0,4.0,ALQ,GasA,4,Y,SBrkr,1265,3,4,6,Typ,1,4.0,Attchd,1965.0,RFn,2,502,3.0,3.0,Y,0,1,0,1,0,0,MnPrv,No Shed,10,2008,WD,Normal,12.100156419938624,2484,2.5
1158,1157,120,RL,34.0,5001,Pave,No Alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4.0,3.0,1.0,GLQ,GasA,5,Y,SBrkr,1314,2,4,6,Typ,1,4.0,Attchd,2008.0,RFn,2,626,3.0,3.0,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.345834587905333,2628,3.0
1159,1158,20,RL,92.0,11932,Pave,No Alley,Reg,Lvl,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4.0,3.0,1.0,Unf,GasA,5,Y,SBrkr,1580,3,4,7,Typ,0,3.4610389610389616,Attchd,2008.0,RFn,3,830,3.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,ConLD,Partial,12.367885325692587,3160,2.0
1160,1159,60,RL,76.0,9120,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3.0,3.0,1.0,ALQ,GasA,3,Y,SBrkr,1876,4,4,8,Typ,1,3.0,Attchd,1974.0,RFn,2,540,4.0,3.0,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.128111104060464,2777,2.5
1161,1160,160,RL,24.0,2280,Pave,No Alley,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,ALQ,GasA,2,Y,SBrkr,1456,3,3,7,Typ,1,3.0,Attchd,1978.0,Unf,2,440,3.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,7,2010,WD,Normal,11.891361900690471,2311,2.5
1162,1161,20,RL,74.0,14778,Pave,No Alley,IR1,Low,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3.0,3.0,1.0,BLQ,GasA,5,Y,SBrkr,1640,3,4,7,Typ,1,4.0,Detchd,1993.0,Unf,2,924,3.0,3.0,Y,1,0,0,1,0,0,No Fence,No Shed,11,2008,WD,Normal,12.319401330837175,2936,2.0
1163,1162,20,RL,109.0,8724,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,1.0,BLQ,GasA,4,Y,SBrkr,894,3,3,5,Typ,1,1.0,Attchd,1968.0,Fin,2,450,3.0,3.0,Y,0,0,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.767567683343811,1788,1.0
1164,1163,90,RL,60.0,12900,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,GLQ,GasA,3,Y,SBrkr,1258,0,3,6,Typ,0,3.4610389610389616,CarPort,1969.0,Unf,2,400,2.0,3.0,Y,1,0,0,0,0,0,No Fence,No Shed,1,2008,WD,Alloca,11.598726943661342,2456,3.0
