,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFullBath,BsmtHalfBath,BsmtQual,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
904,1378,0,0,No Alley,2,TwnhsE,3,3,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,No Fence,4,1,PConc,2,Typ,540.0,2.0,3,Fin,3,Attchd,2004.0,1378,0,GasA,5,1Story,2365,4,Lvl,Gtl,4379,FR2,45.0,IR1,120,FV,0.0,None,No Shed,7,Somerst,1,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1378.0,1,2004,2004,2007
905,1151,0,0,Pave,2,TwnhsE,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,484.0,2.0,3,Fin,3,Attchd,2006.0,1151,0,GasA,5,1Story,2366,4,Lvl,Gtl,3523,Inside,80.0,IR1,120,FV,30.0,Stone,No Shed,2,Somerst,1,5,8,Y,0,CompShg,Gable,Partial,,New,0,Pave,5,1141.0,0,2006,2007,2007
906,1565,0,0,Pave,2,TwnhsE,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,476.0,2.0,3,Fin,3,Attchd,2006.0,1565,0,GasA,5,1Story,2367,4,Lvl,Gtl,3784,Inside,32.0,IR1,120,FV,36.0,Stone,No Shed,2,Somerst,1,5,8,Y,0,CompShg,Gable,Partial,,New,0,Pave,5,1511.0,0,2006,2007,2007
907,1352,0,0,Pave,2,TwnhsE,4,1,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4,1,PConc,2,Typ,466.0,2.0,3,RFn,3,Attchd,2006.0,1352,0,GasA,5,1Story,2368,4,Lvl,Gtl,3606,Inside,40.0,Reg,120,FV,0.0,None,No Shed,8,Somerst,1,5,7,Y,0,CompShg,Gable,Partial,,New,0,Pave,5,1352.0,0,2006,2007,2007
908,1550,0,0,Pave,2,TwnhsE,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,2,Typ,528.0,2.0,3,Fin,3,Attchd,2007.0,1550,1,GasA,5,1Story,2369,4,Lvl,Gtl,5330,Inside,30.0,IR2,120,FV,0.0,No Masonry Veneer,No Shed,7,Somerst,1,5,8,Y,0,CompShg,Gable,Partial,,New,0,Pave,5,1550.0,0,2006,2007,2007
909,757,744,0,Pave,3,Twnhs,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3,1,PConc,2,Typ,440.0,2.0,3,Unf,3,Detchd,1999.0,1501,1,GasA,4,2Story,2370,3,Lvl,Gtl,2280,Inside,24.0,Reg,160,FV,342.0,BrkFace,No Shed,9,Somerst,0,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,744.0,0,1999,1999,2007
910,769,804,0,No Alley,3,Twnhs,3,1,GLQ,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,No Fence,3.4429619746497666,0,PConc,2,Typ,440.0,2.0,3,Unf,3,Detchd,2000.0,1573,1,GasA,5,2Story,2371,4,Lvl,Gtl,2117,Inside,24.0,Reg,160,FV,216.0,BrkFace,No Shed,9,Somerst,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,756.0,0,2000,2000,2007
911,1358,0,0,Pave,3,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,No Fence,3.4429619746497666,0,PConc,2,Typ,625.0,2.0,3,Unf,3,Detchd,1999.0,1358,0,GasA,5,1Story,2372,4,Lvl,Gtl,7321,Inside,73.0,IR1,20,FV,0.0,None,No Shed,12,Somerst,1,5,7,Y,0,CompShg,Gable,Normal,,COD,0,Pave,5,1339.0,1,1999,2000,2007
912,1072,976,0,Pave,3,1Fam,3,1,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,0,3,4,CemntBd,CmentBd,No Fence,4,2,PConc,2,Typ,552.0,2.0,3,Unf,3,Detchd,2003.0,2048,1,GasA,5,2Story,2373,4,Lvl,Gtl,8010,Inside,72.5,IR1,60,FV,0.0,None,No Shed,8,Somerst,1,5,8,Y,0,CompShg,Hip,Normal,,WD,1,Pave,8,1054.0,0,2003,2004,2007
913,1220,1142,0,No Alley,3,1Fam,3,2,GLQ,1.0,0.0,5,Y,Norm,Norm,SBrkr,1,4,4,VinylSd,VinylSd,No Fence,3,2,PConc,2,Typ,1105.0,2.0,3,RFn,4,Attchd,1998.0,2362,1,GasA,5,2Story,2374,4,Lvl,Gtl,8413,Inside,106.0,IR1,60,FV,0.0,None,No Shed,6,Somerst,0,5,8,Y,0,CompShg,Gable,Normal,,WD,1,Pave,8,1220.0,1,1998,1998,2007
914,1494,0,0,No Alley,1,TwnhsE,3,4,LwQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,BrkFace,BrkFace,No Fence,4,1,PConc,1,Typ,478.0,2.0,3,Fin,3,Attchd,1994.0,1494,1,GasA,5,1Story,2375,4,Lvl,Gtl,9466,FR2,50.0,IR2,120,RL,0.0,None,No Shed,5,Veenker,1,5,8,Y,0,CompShg,Gable,Normal,,WD,1,Pave,5,1494.0,0,1994,1995,2007
915,2362,0,0,No Alley,3,1Fam,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,MetalSd,No Fence,3,1,CBlock,2,Typ,546.0,2.0,3,RFn,4,Attchd,1980.0,2362,1,GasA,5,1Story,2376,4,Lvl,Gtl,12000,Inside,80.0,Reg,20,RL,600.0,BrkFace,No Shed,3,Veenker,1,6,7,Y,0,CompShg,Hip,Normal,,WD,0,Pave,8,2002.0,1,1980,1980,2007
916,2497,0,0,No Alley,2,1Fam,3,4,ALQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,BrkFace,BrkFace,No Fence,4,2,CBlock,2,Typ,676.0,2.0,3,RFn,3,Attchd,1981.0,2497,0,GasA,4,1Story,2377,4,Lvl,Gtl,17778,Inside,94.0,IR1,20,RL,0.0,None,No Shed,3,Veenker,0,5,8,Y,0,CompShg,Hip,Normal,,WD,0,Pave,7,2461.0,1,1981,1981,2007
917,1152,0,0,No Alley,3,1Fam,3,1,Unf,1.0,0.0,3,Y,RRAn,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,412.0,2.0,3,RFn,3,Attchd,1968.0,1152,1,GasA,5,1Story,2378,3,Lvl,Gtl,11700,Inside,78.0,Reg,20,RL,41.0,BrkFace,No Shed,9,NWAmes,1,6,6,Y,0,CompShg,Gable,Normal,,CWD,0,Pave,7,912.0,0,1968,1968,2007
918,1403,1008,0,No Alley,4,1Fam,3,1,Rec,1.0,0.0,3,Y,PosA,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,1,1,CBlock,2,Typ,570.0,2.0,3,RFn,3,Attchd,1970.0,2411,1,GasA,3,2Story,2379,3,Lvl,Gtl,8000,Inside,80.0,Reg,60,RL,525.0,BrkFace,No Shed,6,NWAmes,1,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,8,1008.0,0,1970,1970,2007
919,1082,0,0,No Alley,3,1Fam,3,3,BLQ,1.0,0.0,4,Y,PosN,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,PConc,1,Typ,480.0,2.0,3,Unf,3,Attchd,1969.0,1082,0,GasA,5,SFoyer,2380,3,Lvl,Gtl,8723,Inside,80.0,IR1,85,RL,0.0,None,No Shed,1,NWAmes,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,973.0,1,1969,1969,2007
920,1295,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,PConc,1,Typ,528.0,2.0,3,Fin,3,Attchd,1968.0,1295,1,GasA,2,1Story,2381,3,Lvl,Gtl,11700,Corner,130.0,Reg,20,RL,196.0,BrkFace,No Shed,4,NWAmes,1,5,6,Y,0,CompShg,Gable,Normal,,WD,1,Pave,6,1295.0,0,1968,1968,2007
921,1610,0,0,No Alley,3,1Fam,3,1,BLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3,1,CBlock,2,Typ,515.0,2.0,3,RFn,3,Attchd,1972.0,1610,0,GasA,3,1Story,2382,4,Lvl,Gtl,11358,Corner,108.0,IR1,20,RL,0.0,None,No Shed,5,NWAmes,0,7,7,Y,0,CompShg,Hip,Normal,,WD,1,Pave,8,1124.0,1,1972,1987,2007
922,1594,0,0,No Alley,2,1Fam,3,1,Unf,0.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3,1,PConc,2,Typ,472.0,2.0,3,RFn,3,Attchd,1993.0,1594,0,GasA,5,1Story,2383,4,Lvl,Gtl,9547,Inside,80.0,Reg,20,RL,112.0,BrkFace,No Shed,7,NWAmes,1,6,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1594.0,1,1993,1993,2007
923,1091,984,0,No Alley,3,1Fam,3,1,GLQ,1.0,0.0,4,Y,Norm,Norm,SBrkr,0,3,4,MetalSd,MetalSd,No Fence,4,1,PConc,2,Typ,473.0,2.0,3,Unf,3,Attchd,1993.0,2075,1,GasA,5,2Story,2384,4,Lvl,Gtl,10530,Inside,78.0,Reg,60,RL,194.0,BrkFace,No Shed,8,NWAmes,1,6,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,8,1148.0,1,1993,1993,2007
924,1093,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,2,1,CBlock,2,Typ,484.0,2.0,3,RFn,3,Attchd,1966.0,1093,0,GasA,4,1Story,2385,3,Lvl,Gtl,10738,Corner,88.0,IR1,20,RL,0.0,None,Shed,11,NWAmes,0,7,6,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,1093.0,1,1966,1966,2007
925,1052,0,0,No Alley,3,1Fam,3,1,BLQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,1,Typ,311.0,1.0,3,Fin,3,Attchd,1963.0,1052,0,GasA,3,1Story,2386,3,Lvl,Gtl,10800,Inside,80.0,Reg,20,RL,203.0,BrkFace,No Shed,2,NWAmes,1,5,6,Y,0,CompShg,Gable,Normal,,COD,0,Pave,6,1052.0,0,1963,1963,2007
926,1107,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,308.0,1.0,3,RFn,3,Attchd,1967.0,1107,0,GasA,3,1Story,2387,4,Lvl,Gtl,8050,Inside,70.0,Reg,20,RL,0.0,None,No Shed,3,NAmes,1,6,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,949.0,1,1967,1993,2007
927,1224,0,0,No Alley,2,Duplex,3.0028198801550934,1.6707789918928446,No Basement,0.0,0.0,3.576814658210007,N,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,Slab,2,Typ,530.0,3.0,3,Unf,3,CarPort,1964.0,1224,0,GasA,3,1Story,2388,3,Lvl,Gtl,10899,Inside,73.0,IR1,90,RL,0.0,None,No Shed,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,,WD,0,Pave,8,0.0,0,1964,1964,2007
928,1074,0,0,No Alley,2,1Fam,3,1,Rec,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,GdWo,4,1,CBlock,1,Min1,396.0,2.0,3,Unf,3,Detchd,1966.0,1074,0,GasA,4,1Story,2389,4,Lvl,Gtl,7450,Inside,74.0,IR1,20,RL,0.0,None,No Shed,1,NAmes,1,5,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,894.0,0,1956,1956,2007
929,1187,0,0,No Alley,2,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3,1,CBlock,1,Typ,440.0,2.0,3,RFn,3,Attchd,1961.0,1187,0,GasA,3,1Story,2390,3,Lvl,Gtl,14357,CulDSac,73.0,IR1,20,RL,0.0,None,No Shed,8,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,,CWD,0,Pave,6,864.0,1,1961,1961,2007
930,964,0,0,No Alley,3,1Fam,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,GdPrv,2,1,CBlock,1,Typ,784.0,2.0,3,Fin,3,Detchd,1985.0,964,0,GasA,5,1Story,2391,3,Lvl,Gtl,8243,CulDSac,76.0,IR1,20,RL,56.0,BrkFace,No Shed,2,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,964.0,1,1961,1961,2007
931,894,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,CemntBd,CmentBd,No Fence,3.4429619746497666,0,CBlock,1,Typ,312.0,1.0,3,Unf,3,Detchd,1965.0,894,0,GasA,3,1Story,2392,3,Lvl,Gtl,8680,Inside,70.0,Reg,20,RL,0.0,None,No Shed,1,NAmes,0,7,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,5,894.0,0,1960,1960,2007
932,1200,0,0,No Alley,3,1Fam,3,1,BLQ,0.0,1.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,Plywood,MnPrv,3,1,CBlock,2,Typ,440.0,2.0,3,RFn,3,Attchd,1966.0,1200,0,GasA,5,1Story,2393,3,Lvl,Gtl,8800,Inside,80.0,Reg,20,RL,202.0,BrkFace,No Shed,10,NAmes,0,6,7,Y,0,CompShg,Hip,Normal,,CWD,0,Pave,6,1174.0,0,1966,1966,2007
933,1042,0,0,No Alley,3,1Fam,3,4,GLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,GdPrv,3.4429619746497666,0,CBlock,2,Typ,440.0,2.0,3,RFn,3,Attchd,1965.0,1042,0,GasA,3,SLvl,2394,3,Lvl,Gtl,9200,Inside,80.0,Reg,80,RL,98.0,BrkFace,No Shed,5,NAmes,0,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1042.0,1,1965,1965,2007
934,845,1309,0,No Alley,5,1Fam,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,MnPrv,4,1,CBlock,2,Typ,539.0,2.0,3,RFn,3,Attchd,1964.0,2154,1,GasA,5,2Story,2395,3,Lvl,Gtl,8800,Inside,80.0,Reg,60,RL,306.0,BrkFace,No Shed,7,NAmes,0,7,6,Y,0,CompShg,Gable,Normal,,WD,1,Pave,8,845.0,0,1964,1997,2007
935,1374,0,0,No Alley,3,1Fam,3,1,ALQ,0.0,1.0,3,Y,Norm,Norm,SBrkr,1,3,3,Wd Sdng,Plywood,MnPrv,3,1,CBlock,1,Typ,286.0,1.0,3,RFn,3,Attchd,1964.0,1374,0,GasA,3,1Story,2396,3,Lvl,Gtl,11382,Inside,73.0,IR1,20,RL,212.0,BrkFace,No Shed,8,NAmes,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1130.0,0,1964,1964,2007
936,1652,0,0,No Alley,3,1Fam,3,2,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,No Fence,4,1,CBlock,1,Typ,510.0,2.0,3,RFn,3,Attchd,1959.0,1652,1,GasA,4,1Story,2397,4,Lvl,Gtl,22002,Corner,73.0,Reg,20,RL,136.0,BrkFace,No Shed,7,NAmes,0,7,6,Y,0,CompShg,Gable,Normal,,WD,1,Pave,6,1592.0,0,1959,1991,2007
937,908,0,0,No Alley,2,1Fam,3,1,LwQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,HdBoard,MnPrv,3.4429619746497666,0,PConc,1,Typ,512.0,2.0,3,Unf,3,Attchd,1975.0,908,0,GasA,3,1.5Unf,2398,3,Lvl,Gtl,12172,Inside,85.0,Reg,45,RL,0.0,None,No Shed,10,NAmes,1,7,5,Y,0,CompShg,Gable,Normal,,WD,1,Pave,4,822.0,1,1940,1996,2007
938,666,0,0,No Alley,2,1Fam,2,1,LwQ,0.0,1.0,2,N,Norm,Norm,SBrkr,0,2,2,WdShing,Wd Shng,MnPrv,3.4429619746497666,0,CBlock,1,Typ,0.0,0.0,2.9706521739130434,No Garage,2.96231884057971,No Garage,1978.1134057971014,666,0,GasA,2,1Story,2399,4,Lvl,Gtl,5000,Inside,50.0,Reg,20,RL,0.0,None,No Shed,4,BrkSide,1,3,3,N,0,CompShg,Gable,Normal,,WD,0,Pave,4,666.0,0,1946,1950,2007
939,442,228,0,No Alley,2,1Fam,3,1,LwQ,1.0,0.0,3,N,Feedr,Norm,FuseA,0,3,3,MetalSd,MetalSd,MnPrv,3.4429619746497666,0,CBlock,1,Typ,0.0,0.0,2.9706521739130434,No Garage,2.96231884057971,No Garage,1978.1134057971014,670,0,GasA,3,1.5Fin,2400,2,Lvl,Gtl,3500,Inside,51.0,Reg,50,RL,0.0,None,Shed,7,BrkSide,1,5,3,N,0,CompShg,Gable,Normal,,WD,0,Pave,4,370.0,0,1945,1950,2007
940,808,0,0,No Alley,2,1Fam,3,1,BLQ,0.0,0.0,3,Y,RRAn,Feedr,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,308.0,1.0,3,Unf,3,Detchd,1963.0,808,0,GasA,5,1Story,2401,3,Lvl,Gtl,5175,Inside,50.0,Reg,20,RL,0.0,None,No Shed,7,BrkSide,0,8,5,N,0,CompShg,Gable,Normal,,COD,0,Pave,5,808.0,1,1958,2000,2007
941,1150,0,0,No Alley,2,1Fam,3,1,BLQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,MnPrv,3.4429619746497666,0,CBlock,1,Typ,288.0,1.0,3,Fin,3,Attchd,1955.0,1150,0,GasA,5,1Story,2402,3,Lvl,Gtl,9600,Inside,80.0,Reg,20,RL,176.0,BrkFace,No Shed,10,NAmes,0,6,5,Y,0,CompShg,Hip,Normal,,WD,1,Pave,6,1078.0,0,1955,1955,2007
942,1560,0,0,No Alley,4,Duplex,3,1,Unf,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,2,Typ,792.0,3.0,3,Unf,3,Detchd,1968.0,1560,0,GasA,3,1Story,2403,3,Lvl,Gtl,8668,Corner,63.0,Reg,90,RL,0.0,None,No Shed,5,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,8,1560.0,0,1968,1968,2007
943,1280,0,0,No Alley,3,1Fam,3,3,GLQ,0.0,1.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3,1,CBlock,2,Typ,432.0,2.0,3,Fin,3,Basment,1966.0,1280,0,GasA,5,SFoyer,2404,3,Lvl,Gtl,10050,Inside,73.0,IR1,85,RL,87.0,BrkFace,No Shed,6,NAmes,1,6,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,793.0,1,1966,1966,2007
944,1254,0,0,No Alley,3,1Fam,3,3,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,WdShing,Wd Shng,No Fence,4,1,CBlock,1,Typ,525.0,2.0,3,RFn,3,Attchd,1961.0,1254,0,GasA,3,SLvl,2405,3,Lvl,Gtl,9600,Inside,100.0,IR1,80,RL,291.0,BrkFace,No Shed,5,NAmes,0,5,6,Y,0,CompShg,Hip,Normal,,WD,1,Pave,6,1218.0,0,1961,1961,2007
945,936,0,1,No Alley,2,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,315.0,1.0,3,RFn,3,Attchd,1957.0,936,0,GasA,3,1Story,2406,4,Lvl,Gtl,8760,Inside,73.0,Reg,20,RL,0.0,None,No Shed,9,NAmes,0,7,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,936.0,0,1957,1999,2007
946,1008,0,0,No Alley,3,1Fam,3,1,GLQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3.4429619746497666,0,CBlock,1,Typ,308.0,1.0,3,Unf,3,Detchd,1964.0,1008,0,GasA,5,1Story,2407,2,Lvl,Gtl,6860,Inside,65.0,IR1,20,RL,54.0,BrkCmn,No Shed,12,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1008.0,0,1956,1956,2007
947,1053,0,0,No Alley,3,1Fam,3,1,ALQ,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,692.0,2.0,3,RFn,3,2Types,1994.0,1053,0,GasA,4,1Story,2408,4,Lvl,Gtl,8250,Corner,60.0,Reg,20,RL,0.0,None,No Shed,7,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,1,Pave,6,1053.0,1,1963,1963,2007
948,1144,0,0,No Alley,3,1Fam,3,1,Unf,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,4,1,CBlock,1,Typ,336.0,1.0,3,RFn,3,Attchd,1960.0,1144,0,GasA,3,1Story,2409,3,Lvl,Gtl,9100,Inside,70.0,Reg,20,RL,69.0,BrkCmn,No Shed,6,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,1144.0,0,1960,1960,2007
949,1721,0,0,No Alley,4,1Fam,3,1,BLQ,0.0,0.0,3,Y,Feedr,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3,3,CBlock,1,Typ,464.0,2.0,3,Unf,3,Attchd,1957.0,1721,0,GasA,4,1Story,2410,3,Lvl,Gtl,9736,Inside,80.0,Reg,20,RL,289.0,BrkFace,No Shed,4,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,8,1331.0,0,1957,1969,2007
950,922,0,0,No Alley,2,1Fam,3,1,Rec,1.0,0.0,3,Y,Norm,Norm,FuseA,0,3,3,Wd Sdng,Wd Sdng,GdWo,3.4429619746497666,0,CBlock,1,Typ,308.0,1.0,3,Unf,3,Attchd,1957.0,922,0,GasA,3,1Story,2411,3,Lvl,Gtl,9770,Inside,72.0,Reg,20,RL,0.0,None,No Shed,4,NAmes,1,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,922.0,0,1957,1957,2007
951,1411,0,0,No Alley,3,1Fam,3,3,Rec,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3,1,CBlock,1,Typ,310.0,1.0,3,RFn,3,Attchd,1955.0,1411,0,GasA,3,1Story,2412,3,Lvl,Gtl,12198,Inside,70.0,IR1,20,RL,0.0,None,No Shed,6,NAmes,1,6,5,Y,0,CompShg,Gable,Normal,,COD,0,Pave,7,1204.0,1,1955,1975,2007
952,1216,0,0,No Alley,3,1Fam,3,1,Rec,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,MetalSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,336.0,1.0,3,RFn,3,Attchd,1955.0,1216,0,GasA,3,1Story,2413,3,Lvl,Gtl,10050,Inside,75.0,Reg,20,RL,0.0,None,No Shed,8,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,5,1216.0,0,1955,1955,2007
953,1154,0,0,No Alley,3,1Fam,3,1,BLQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,5,3,VinylSd,MetalSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,336.0,1.0,3,Unf,3,Detchd,1962.0,1154,1,GasA,4,1Story,2414,5,Lvl,Gtl,11556,Inside,60.0,Reg,20,RL,0.0,None,No Shed,7,NAmes,0,9,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,864.0,1,1953,2006,2007
954,1560,0,0,No Alley,4,Duplex,3,1,Unf,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3.4429619746497666,0,CBlock,2,Typ,484.0,2.0,3,Unf,3,Detchd,1958.0,1560,0,GasA,3,1Story,2415,3,Lvl,Gtl,8078,Inside,70.0,Reg,90,RL,260.0,Stone,No Shed,12,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,8,1560.0,0,1958,1958,2007
955,948,0,0,No Alley,2,1Fam,3,1,ALQ,0.0,0.0,3,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,No Fence,3.4429619746497666,0,CBlock,1,Typ,410.0,2.0,3,Unf,3,Detchd,1952.0,948,0,GasA,3,1Story,2416,3,Lvl,Gtl,10950,Inside,60.0,Reg,20,RL,0.0,None,No Shed,4,NAmes,1,6,6,N,0,CompShg,Hip,Normal,,WD,0,Pave,5,948.0,0,1952,1952,2007
956,1040,0,0,No Alley,3,1Fam,3,1,Rec,0.0,1.0,3,Y,Norm,Norm,FuseF,0,3,3,Wd Sdng,Wd Sdng,MnPrv,3.4429619746497666,0,CBlock,1,Typ,293.0,1.0,3,Fin,3,Attchd,1953.0,1040,0,GasA,3,1Story,2417,3,Lvl,Gtl,7942,Inside,68.0,Reg,20,RL,0.0,None,No Shed,6,NAmes,0,7,6,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,1040.0,0,1953,1953,2007
957,925,0,0,No Alley,3,1Fam,3,1,Rec,1.0,0.0,3,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,1,Typ,252.0,1.0,3,Unf,3,Detchd,1956.0,925,0,GasA,3,1Story,2418,4,Lvl,Gtl,8540,Corner,71.0,Reg,20,RL,0.0,None,No Shed,6,NAmes,0,8,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,925.0,1,1956,2003,2007
