Id,Unnamed: 0,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtQual,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,TotalBaths
2517,1056,0,No Alley,3,1Fam,4.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,384.0,1.0,3.0,Unf,3.0,Detchd,1995.0,990,GasA,5,1Story,3.0,Lvl,Gtl,8428,Inside,60.0,IR2,20,RL,0.0,None,No Shed,7,CollgCr,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,1994,1994,2007,1980.0,2.0
2518,1057,0,No Alley,3,1Fam,3.0,1.0,ALQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,GdPrv,3.4429619746497666,0,PConc,Typ,242.0,1.0,3.0,Unf,3.0,Attchd,1996.0,1097,GasA,5,1Story,3.0,Low,Mod,16561,Inside,70.0,IR2,20,RL,0.0,None,No Shed,7,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1,1996,1996,2007,2194.0,2.5
2519,1058,0,No Alley,3,1Fam,3.0,4.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,1,PConc,Typ,597.0,2.0,3.0,RFn,3.0,Attchd,1999.0,1873,GasA,5,2Story,4.0,Lvl,Gtl,10820,CulDSac,47.0,IR2,60,RL,0.0,None,No Shed,3,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,1999,1999,2007,2861.0,2.5
2520,1059,0,No Alley,3,1Fam,3.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,2.0,1,PConc,Typ,534.0,2.0,3.0,RFn,3.0,Attchd,1998.0,1753,GasA,5,2Story,3.0,Lvl,Gtl,12352,CulDSac,43.0,IR2,60,RL,290.0,BrkFace,No Shed,3,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,0,1998,1999,2007,2606.0,3.5
2521,1060,0,No Alley,3,1Fam,3.0,1.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,517.0,2.0,3.0,RFn,3.0,Attchd,2001.0,1690,GasA,5,2Story,4.0,Lvl,Gtl,9543,Inside,68.0,IR1,60,RL,0.0,None,No Shed,2,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,0,2001,2001,2007,2535.0,2.5
2522,1061,0,No Alley,3,1Fam,3.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,1,PConc,Typ,486.0,2.0,3.0,Fin,3.0,Attchd,2000.0,1842,GasA,5,2Story,4.0,Lvl,Gtl,8826,Inside,70.0,Reg,60,RL,144.0,BrkFace,No Shed,7,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,2000,2000,2007,2827.0,3.5
2523,1062,0,No Alley,3,1Fam,3.0,3.0,BLQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,Typ,440.0,2.0,3.0,Unf,3.0,Attchd,1974.0,894,GasA,3,1Story,3.0,Bnk,Gtl,11800,Inside,97.0,IR1,20,RL,0.0,None,No Shed,8,CollgCr,0,5,5,Y,0,CompShg,Gable,Family,,WD,0,Pave,5,0,1974,1974,2007,1758.0,1.0
2524,1063,0,No Alley,3,1Fam,3.0,3.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,No Fence,2.0,1,CBlock,Typ,370.0,2.0,3.0,Unf,3.0,Detchd,1979.0,1025,GasA,3,SLvl,3.0,Lvl,Gtl,8660,Inside,59.0,IR1,80,RL,113.0,BrkFace,No Shed,7,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,1,1976,1976,2007,2040.0,2.0
2525,1064,0,No Alley,3,1Fam,3.0028198801550934,3.0,ALQ,3.0,Y,Norm,Norm,SBrkr,0,3,3,Plywood,VinylSd,MnPrv,2.0,1,CBlock,Typ,576.0,2.0,3.0,Unf,3.0,Detchd,1977.0,1009,GasA,3,SLvl,3.0,Lvl,Gtl,9720,Inside,72.0,Reg,80,RL,51.0,BrkFace,No Shed,6,CollgCr,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,1977,1977,2007,2004.0,2.0
2526,1065,0,No Alley,3,1Fam,3.0,3.0,ALQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,CemntBd,CmentBd,MnPrv,3.4429619746497666,0,CBlock,Typ,748.0,2.0,3.0,Unf,3.0,Detchd,1977.0,1040,GasA,3,1Story,3.0,Lvl,Gtl,8982,CulDSac,45.0,IR1,20,RL,0.0,None,No Shed,1,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,0,1977,1977,2007,2080.0,1.5
2527,1066,0,No Alley,3,1Fam,3.0,3.0,Rec,4.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,3.4429619746497666,0,CBlock,Typ,308.0,1.0,3.0,RFn,3.0,Attchd,1977.0,907,GasA,3,1Story,3.0,Lvl,Gtl,16300,CulDSac,39.0,IR1,20,RL,0.0,None,No Shed,1,CollgCr,0,4,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,0,1977,1977,2007,1783.0,2.0
2528,1067,0,No Alley,3,1Fam,3.0,1.0,BLQ,3.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,3.4429619746497666,0,CBlock,Typ,440.0,2.0,3.0,Unf,3.0,Attchd,1975.0,879,GasA,3,1Story,3.0,Lvl,Gtl,9675,Corner,75.0,Reg,20,RL,0.0,None,No Shed,9,CollgCr,1,6,5,Y,0,CompShg,Hip,Normal,,Con,0,Pave,5,0,1975,1975,2007,1743.0,1.0
2529,1068,0,No Alley,3,1Fam,3.0,1.0,ALQ,3.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,Typ,576.0,2.0,5.0,Fin,4.0,Detchd,1977.0,864,GasA,4,1Story,5.0,Lvl,Gtl,7200,Inside,60.0,Reg,20,RL,0.0,None,No Shed,9,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,1972,2000,2007,1728.0,2.0
2530,1069,0,No Alley,3,1Fam,3.0,1.0,Rec,3.0,Y,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,No Fence,3.4429619746497666,0,CBlock,Typ,728.0,2.0,3.0,Unf,3.0,Detchd,1975.0,875,GasA,4,1Story,4.0,Lvl,Gtl,7200,Inside,60.0,Reg,20,RL,0.0,None,No Shed,10,CollgCr,0,8,4,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,1972,2006,2007,1260.0,1.0
2531,1070,0,No Alley,3,1Fam,3.0,4.0,GLQ,3.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,1,PConc,Typ,583.0,2.0,3.0,RFn,3.0,Attchd,2000.0,1673,GasA,5,1Story,4.0,Lvl,Gtl,11354,Inside,70.0,Reg,20,RL,0.0,None,No Shed,1,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,1,Pave,7,1,2000,2000,2007,3346.0,3.0
2532,1071,0,No Alley,3,1Fam,3.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4.0,1,PConc,Typ,610.0,2.0,3.0,RFn,3.0,Attchd,2003.0,1932,GasA,5,2Story,4.0,Lvl,Gtl,8749,Inside,70.0,Reg,60,RL,0.0,None,No Shed,6,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,0,2003,2003,2007,2911.0,3.5
2533,1072,0,No Alley,3,1Fam,3.0,1.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,542.0,2.0,3.0,Fin,3.0,Attchd,2002.0,1729,GasA,5,2Story,4.0,Lvl,Gtl,8158,Inside,65.0,Reg,60,RL,214.0,BrkFace,No Shed,8,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,2002,2002,2007,2589.0,2.5
2534,1073,0,No Alley,3,1Fam,3.0,4.0,BLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,HdBoard,HdBoard,No Fence,3.0,1,PConc,Typ,484.0,2.0,3.0,Fin,3.0,Attchd,1994.0,1592,GasA,5,1Story,4.0,Lvl,Gtl,11927,Inside,73.0,Reg,20,RL,519.0,BrkFace,No Shed,6,CollgCr,1,5,8,Y,0,CompShg,Hip,Normal,,WD,0,Pave,7,1,1994,1995,2007,3148.0,2.0
2535,1074,0,No Alley,4,1Fam,3.0,2.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,1,PConc,Typ,560.0,2.0,3.0,Fin,3.0,Attchd,2001.0,2439,GasA,5,2Story,4.0,Lvl,Gtl,12728,Inside,70.0,Reg,60,RL,256.0,BrkFace,No Shed,1,CollgCr,1,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,2001,2001,2007,3970.0,3.5
2536,1075,0,No Alley,3,1Fam,3.0,2.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,2,PConc,Min2,608.0,2.0,3.0,RFn,3.0,Attchd,1996.0,1992,GasA,5,2Story,4.0,Lvl,Gtl,15295,Corner,70.0,IR3,60,RL,254.0,BrkFace,No Shed,6,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,1996,2002,2007,2852.0,3.5
2537,1076,0,No Alley,1,1Fam,3.0,4.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.0,1,PConc,Typ,482.0,2.0,3.0,RFn,3.0,Attchd,1999.0,1341,GasA,5,1Story,4.0,Lvl,Mod,17227,CulDSac,73.0,IR2,20,RL,158.0,BrkFace,No Shed,1,CollgCr,1,5,8,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,1999,2000,2007,2682.0,2.5
2538,1077,0,No Alley,3,1Fam,3.0,1.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,552.0,2.0,3.0,RFn,3.0,Attchd,2007.0,1476,GasA,5,2Story,4.0,Lvl,Gtl,8145,Inside,70.0,IR1,60,RL,0.0,None,No Shed,6,CollgCr,1,5,7,Y,0,CompShg,Gable,Partial,,New,0,Pave,7,0,2007,2007,2007,2214.0,2.5
2539,1078,0,No Alley,2,1Fam,3.0,3.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,578.0,2.0,3.0,RFn,3.0,Attchd,2005.0,1190,GasA,5,1Story,4.0,Lvl,Gtl,8769,FR2,65.0,Reg,20,RL,0.0,None,No Shed,10,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,2005,2005,2007,2359.0,3.0
2540,1079,0,No Alley,3,1Fam,3.0,1.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4.0,1,PConc,Typ,437.0,2.0,3.0,Fin,3.0,Attchd,2006.0,1330,GasA,5,1Story,4.0,Lvl,Gtl,8334,Inside,64.0,Reg,20,RL,0.0,None,No Shed,7,CollgCr,1,5,6,Y,0,CompShg,Gable,Partial,,New,0,Pave,6,0,2006,2007,2007,2660.0,2.0
2541,1080,0,No Alley,3,1Fam,3.0,1.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,4.0,1,PConc,Typ,484.0,2.0,3.0,RFn,3.0,Attchd,2006.0,1491,GasA,4,2Story,4.0,Lvl,Gtl,8333,Inside,64.0,Reg,60,RL,0.0,None,No Shed,5,CollgCr,1,5,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,2006,2006,2007,2229.0,2.5
2542,1081,0,No Alley,3,1Fam,3.0,2.0,Unf,4.0,Y,Norm,Norm,SBrkr,0,3,4,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,400.0,2.0,3.0,Fin,3.0,Attchd,2005.0,1536,GasA,5,2Story,4.0,Lvl,Gtl,9045,Inside,64.0,IR1,60,RL,0.0,None,No Shed,6,CollgCr,1,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,2005,2005,2007,2304.0,2.5
2543,1082,0,No Alley,2,1Fam,3.0,4.0,ALQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,No Fence,2.0,1,CBlock,Typ,384.0,1.0,3.0,Unf,3.0,Attchd,1967.0,936,GasA,4,SFoyer,3.0,Low,Gtl,9825,Inside,75.0,Reg,85,RL,162.0,BrkFace,Shed,8,Edwards,0,5,5,Y,0,CompShg,Gable,Abnorml,,WD,0,Pave,4,1,1967,1967,2007,1872.0,2.0
2544,1083,0,No Alley,2,1Fam,3.0,1.0,BLQ,3.0,Y,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,CBlock,Typ,520.0,2.0,3.0,Unf,3.0,Detchd,2002.0,1088,GasA,3,1Story,3.0,Lvl,Gtl,8308,Inside,67.0,Reg,20,RL,20.0,Stone,No Shed,6,Edwards,0,6,4,P,0,CompShg,Gable,Normal,,COD,0,Pave,4,0,1963,1963,2007,2176.0,1.0
2545,1084,0,No Alley,3,1Fam,3.0,1.0,ALQ,3.0,Y,Norm,Norm,SBrkr,1,4,3,VinylSd,VinylSd,No Fence,4.0,1,CBlock,Typ,576.0,2.0,3.0,Unf,3.0,Detchd,1975.0,1351,GasA,3,1.5Fin,3.0,Lvl,Gtl,16287,Inside,74.0,Reg,50,RL,0.0,None,No Shed,7,Edwards,0,6,5,N,0,CompShg,Gable,Normal,,WD,1,Pave,7,0,1925,1950,2007,2252.0,2.0
2546,1085,0,No Alley,2,1Fam,3.0,1.0,Unf,3.0,Y,Norm,Norm,SBrkr,0,3,3,HdBoard,HdBoard,GdPrv,3.4429619746497666,0,CBlock,Min2,622.0,2.0,3.0,Fin,3.0,Attchd,1960.0,1179,GasA,4,1Story,3.0,Lvl,Gtl,8240,Inside,80.0,Reg,20,RL,198.0,Stone,No Shed,6,Edwards,0,6,6,P,0,CompShg,Hip,Normal,,WD,0,Pave,5,0,1960,1960,2007,2358.0,1.0
2547,1086,0,No Alley,3,1Fam,3.0,3.0,GLQ,3.0,Y,Norm,Norm,SBrkr,0,2,3,HdBoard,Plywood,No Fence,2.0,1,CBlock,Typ,528.0,2.0,2.0,Unf,3.0,Detchd,1976.0,1044,GasA,3,SLvl,3.0,Lvl,Gtl,6285,Inside,65.0,Reg,80,RL,0.0,None,No Shed,4,Edwards,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,1,1976,1976,2007,2004.0,2.0
2548,1087,0,No Alley,5,Duplex,3.0028198801550934,1.6707789918928446,No Basement,3.576814658210007,Y,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,No Fence,3.4429619746497666,0,Slab,Typ,579.0,2.0,4.0,Fin,3.0,Attchd,1979.0,2233,GasA,3,2Story,3.0,Lvl,Gtl,9555,CulDSac,65.0,IR1,90,RL,0.0,None,No Shed,2,Edwards,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,11,0,1979,1979,2007,2233.0,2.5
2549,1088,0,No Alley,3,1Fam,4.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,489.0,2.0,3.0,Fin,3.0,BuiltIn,2005.0,1408,GasA,4,2Story,3.0,Lvl,Gtl,7023,Inside,60.0,Reg,60,RL,0.0,None,No Shed,5,Edwards,1,5,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,2005,2006,2007,2142.0,3.5
2550,1089,0,No Alley,2,1Fam,3.0,4.0,GLQ,5.0,Y,Norm,Norm,SBrkr,0,3,5,CemntBd,CmentBd,No Fence,4.0,2,PConc,Typ,1154.0,3.0,3.0,Fin,3.0,Attchd,2008.0,5095,GasA,5,1Story,5.0,Bnk,Gtl,39290,Inside,128.0,IR1,20,RL,1224.0,Stone,No Shed,10,Edwards,1,5,10,Y,0,CompShg,Hip,Partial,,New,0,Pave,15,1,2008,2009,2007,10190.0,4.0
2551,1090,0,No Alley,2,TwnhsE,3.0,4.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,3.4429619746497666,0,PConc,Typ,525.0,2.0,3.0,Fin,3.0,Basment,2005.0,1072,GasA,5,SFoyer,4.0,Lvl,Gtl,3675,Inside,35.0,Reg,180,RM,76.0,Stone,No Shed,5,Edwards,1,5,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,0,2005,2005,2007,1619.0,2.0
2552,1091,0,No Alley,2,1Fam,3.0,3.0,Rec,3.0,Y,Norm,Norm,SBrkr,1,3,3,WdShing,Wd Shng,No Fence,3.4429619746497666,0,CBlock,Typ,392.0,1.0,3.0,Unf,3.0,Detchd,1959.0,960,GasA,5,1Story,2.0,Lvl,Gtl,6400,Inside,64.0,Reg,20,RL,0.0,None,No Shed,12,Edwards,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,1,1959,2000,2007,1920.0,2.0
2553,1092,0,No Alley,2,Duplex,3.0028198801550934,1.6707789918928446,No Basement,3.576814658210007,N,Norm,Norm,SBrkr,0,3,3,AsbShng,Plywood,No Fence,3.4429619746497666,0,PConc,Typ,0.0,0.0,2.970652173913044,No Garage,2.96231884057971,No Garage,1978.1134057971012,1152,GasA,3,1Story,2.0,Lvl,Gtl,6882,Corner,74.0,Reg,90,RL,128.0,BrkCmn,No Shed,9,Edwards,0,3,4,N,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,1955,1955,2007,1152.0,2.0
2554,1093,0,No Alley,4,Duplex,3.0,1.0,Unf,3.0,N,Norm,Norm,SBrkr,0,3,3,Plywood,Plywood,GdWo,3.4429619746497666,0,CBlock,Typ,0.0,0.0,2.970652173913044,No Garage,2.96231884057971,No Garage,1978.1134057971012,1195,GasA,3,1Story,3.0,Lvl,Gtl,8741,Inside,52.0,Reg,90,RL,0.0,None,No Shed,7,Edwards,0,6,5,N,0,CompShg,Gable,Abnorml,,WD,0,Pave,8,1,1946,1950,2007,2390.0,2.0
2555,1094,0,No Alley,2,1Fam,3.0,1.0,LwQ,3.0,Y,Norm,Norm,SBrkr,1,3,3,Wd Sdng,Wd Sdng,No Fence,4.0,1,BrkTil,Typ,216.0,1.0,3.0,Unf,3.0,Detchd,1920.0,865,GasA,3,1.5Fin,3.0,Bnk,Gtl,10042,Corner,62.0,Reg,40,RL,0.0,None,No Shed,8,Edwards,0,8,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,0,1920,1995,2007,1525.0,2.0
2556,1095,0,No Alley,2,1Fam,3.0,1.0,BLQ,3.0,Y,Norm,Norm,SBrkr,1,3,3,MetalSd,MetalSd,MnPrv,2.0,1,CBlock,Typ,355.0,1.0,3.0,Unf,3.0,Detchd,1959.0,768,GasA,3,1Story,3.0,Lvl,Gtl,8172,Inside,60.0,Reg,20,RL,0.0,None,No Shed,7,Edwards,0,5,4,Y,0,CompShg,Gable,Normal,,WD,0,Pave,4,0,1955,1955,2007,1536.0,1.0
2557,1096,0,No Alley,3,1Fam,3.0,1.0,ALQ,3.0,Y,Norm,Norm,SBrkr,0,3,3,WdShing,Plywood,No Fence,3.4429619746497666,0,CBlock,Typ,528.0,2.0,3.0,Unf,3.0,Detchd,1996.0,864,GasA,3,1Story,3.0,HLS,Gtl,8172,Inside,60.0,Reg,20,RL,0.0,None,No Shed,10,Edwards,0,5,4,N,0,CompShg,Gable,Family,,COD,0,Pave,5,1,1955,1955,2007,1728.0,2.0
2558,1097,0,No Alley,6,Duplex,3.0,2.0,Rec,3.0,N,Norm,Norm,FuseA,1,3,3,Wd Sdng,Plywood,No Fence,3.4429619746497666,0,PConc,Min2,0.0,0.0,2.970652173913044,No Garage,2.96231884057971,No Garage,1978.1134057971012,2592,Grav,2,2Story,3.0,Lvl,Gtl,10890,Inside,60.0,Reg,90,RL,0.0,None,Shed,1,SWISU,1,6,5,Y,0,CompShg,Hip,AdjLand,,WD,0,Pave,12,0,1923,1950,2007,3888.0,4.0
2559,1098,0,No Alley,3,1Fam,3.0,2.0,BLQ,3.0,Y,Norm,Norm,SBrkr,1,3,3,Stucco,Plywood,MnPrv,3.4429619746497666,0,PConc,Typ,352.0,1.0,3.0,Unf,3.0,Detchd,1973.0,1422,GasA,3,1Story,3.0,Lvl,Gtl,7223,Inside,54.0,Reg,30,RL,0.0,None,No Shed,4,Crawfor,0,5,5,Y,0,CompShg,Hip,Normal,,WD,0,Pave,6,0,1926,1950,2007,2712.0,1.0
2560,1099,0,No Alley,2,1Fam,3.0,1.0,BLQ,3.0,Y,Norm,Norm,SBrkr,1,3,3,Wd Sdng,Wd Sdng,No Fence,4.0,1,BrkTil,Typ,240.0,1.0,3.0,Unf,3.0,Detchd,1994.0,1298,GasA,4,1.5Fin,3.0,HLS,Gtl,6821,Inside,51.0,Reg,50,RL,0.0,None,No Shed,8,Crawfor,0,7,6,P,0,CompShg,Gable,Normal,,WD,0,Pave,8,1,1921,2005,2007,1949.0,2.0
2561,1100,0,No Alley,2,1Fam,3.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,3,3,Wd Sdng,Wd Sdng,MnPrv,4.0,1,BrkTil,Typ,216.0,1.0,3.0,Unf,3.0,Detchd,1930.0,1098,GasA,3,2Story,3.0,Lvl,Gtl,4000,Inside,63.0,Reg,70,RL,0.0,None,No Shed,6,Crawfor,0,8,7,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,0,1930,1995,2007,1629.0,2.0
2562,1101,0,No Alley,3,1Fam,3.0,1.0,Unf,3.0,N,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,No Fence,4.0,1,BrkTil,Typ,228.0,1.0,3.0,Unf,3.0,Detchd,1992.0,1436,GasA,3,2Story,3.0,Lvl,Gtl,6720,Inside,53.0,Reg,70,RL,0.0,None,No Shed,4,Crawfor,0,7,6,Y,0,CompShg,Gable,Normal,,CWD,0,Pave,7,1,1921,1950,2007,2021.0,1.0
2563,1102,0,No Alley,3,1Fam,3.0,1.0,Unf,3.0,Y,Norm,Norm,SBrkr,1,3,3,Wd Sdng,Wd Sdng,MnPrv,4.0,1,BrkTil,Typ,225.0,1.0,3.0,Unf,3.0,Detchd,1926.0,1461,GasA,3,2Story,3.0,Lvl,Gtl,7155,Inside,53.0,Reg,70,RL,0.0,None,No Shed,7,Crawfor,0,8,6,N,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,1926,1991,2007,2147.0,1.0
2564,1103,0,No Alley,4,1Fam,3.0,1.0,Unf,3.0,Y,Norm,Norm,SBrkr,1,3,3,VinylSd,VinylSd,GdPrv,3.0,1,BrkTil,Typ,264.0,2.0,3.0,Unf,3.0,Detchd,1927.0,1718,GasA,4,2.5Unf,4.0,Lvl,Gtl,7230,Inside,60.0,Reg,70,RL,0.0,None,No Shed,10,Crawfor,0,7,7,Y,0,CompShg,Gable,Normal,,WD,1,Pave,8,1,1927,1992,2007,2569.0,2.5
2565,1104,0,No Alley,2,1Fam,3.0028198801550934,1.6707789918928446,No Basement,3.576814658210007,Y,Norm,Norm,SBrkr,1,3,3,Wd Sdng,Wd Sdng,No Fence,4.0,1,CBlock,Min1,400.0,2.0,3.0,Fin,3.0,Attchd,1951.0,1226,GasA,2,1Story,3.0,HLS,Gtl,13108,Inside,126.0,IR2,20,RL,0.0,None,No Shed,6,Crawfor,1,5,5,Y,0,CompShg,Gable,Normal,,WD,1,Pave,7,1,1951,1951,2007,1226.0,1.5
2566,1105,0,No Alley,4,1Fam,4.0,1.0,GLQ,3.0,Y,Norm,Norm,SBrkr,0,4,3,AsbShng,CmentBd,No Fence,3.0,1,BrkTil,Typ,231.0,1.0,3.0,Unf,2.0,Detchd,1930.0,1755,GasA,5,1.5Fin,4.0,HLS,Gtl,7810,Inside,110.0,IR1,50,RL,0.0,None,No Shed,11,Crawfor,1,6,4,Y,0,CompShg,Gable,Normal,,WD,0,Pave,7,0,1930,2003,2007,2685.0,2.0
2567,1106,0,No Alley,3,2fmCon,2.0,1.0,LwQ,3.0,Y,Norm,Norm,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,3.4429619746497666,0,CBlock,Typ,528.0,2.0,3.0,Unf,3.0,Detchd,1966.0,1355,GasA,5,1.5Fin,3.0,Lvl,Gtl,6221,Inside,79.0,IR1,190,RL,0.0,None,No Shed,10,Crawfor,0,5,5,Y,0,CompShg,Gable,Normal,,WD,1,Pave,5,0,1941,1950,2007,2083.0,2.0
2568,1107,0,No Alley,3,1Fam,4.0,2.0,LwQ,3.0,Y,Norm,Norm,SBrkr,1,2,3,Wd Sdng,MetalSd,No Fence,3.0,3,CBlock,Typ,580.0,2.0,3.0,RFn,3.0,Attchd,1960.0,1560,GasA,3,1Story,3.0,Lvl,Gtl,25485,CulDSac,70.0,IR1,20,RL,423.0,BrkFace,No Shed,5,Crawfor,1,4,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,6,0,1960,1960,2007,3120.0,1.5
2569,1108,0,No Alley,3,1Fam,3.0,1.0,BLQ,4.0,Y,Norm,Norm,SBrkr,1,3,3,HdBoard,BrkFace,No Fence,4.0,2,PConc,Typ,552.0,2.0,3.0,RFn,3.0,Attchd,1968.0,1488,GasA,5,1Story,3.0,Lvl,Gtl,21579,CulDSac,70.0,IR1,20,RL,0.0,None,No Shed,9,Crawfor,0,6,6,Y,0,CompShg,Hip,Normal,,CWD,0,Pave,7,0,1968,1968,2007,2976.0,2.5
2570,1109,0,No Alley,2,Twnhs,3.0,1.0,GLQ,4.0,Y,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,MnPrv,3.0,1,CBlock,Typ,462.0,2.0,3.0,Unf,3.0,Detchd,1980.0,1045,GasA,4,2Story,3.0,Lvl,Gtl,1782,Inside,24.0,Reg,160,RM,0.0,None,No Shed,12,Blueste,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,Pave,5,1,1980,1980,2007,1561.0,1.0
